,review_id,title,year,user_review,user_suggestion,emotions
54,55,Spooky's Jump Scare Mansion,2016.0,"This game has a lot of endearing charm to it. The game manages to be both adorable and threateing at the same time. Admittedly, most of my scares from this game have actually come from really unthreatening things like cups of coffee and pieces of toast, but it goes to show that atmosphere plays a key role in horror, and that you don't need to actually be scary when you have a person on edge.",1,fear
55,56,Spooky's Jump Scare Mansion,2016.0,Scared me so much but it was worth it at first I thought it was a happy game by the title screen soundtrack my brother told me that it's not a happy game....and it's not....at all....bye I guess :),1,fear
56,57,Spooky's Jump Scare Mansion,2016.0,"AMAZING :DThis game is scary in a way that will make you laugh it yourself.Try to just when the music changes, most of the time it's better not to look back to see waht you're running from...then suddenly gets spooked by a cute cardboard ghost.No spoilers check the game yourself, it's Free and you can basically run it on anything even a potato, which make me think the recommanded specs was a prank it's self.",1,fun
57,58,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewThis free game contains more quality, originality, and fun then half the full priced horror games I've played.Yeah, it's a jumpscare parade, but they're presented in a well-paced, well structured maner. Plus it's self aware, it knows what it wants to accomplish and does so excelently, and in spots acts as both a clever send up of horror games while remaining an engaging one itself.Also, while Carrie is still best ghost, Spooky is a close second.",1,fun
58,59,Spooky's Jump Scare Mansion,2016.0,"Spooky's House Of Jumpscares--SPOILER ALERT-- (Sorry :3 )Before you download it make sure you know the following:It stared as a cute and funny game,got jumpscared by cute things,then at room 50-60 I saw some weirdâ™¥â™¥â™¥â™¥â™¥â™¥that scared theâ™¥â™¥â™¥â™¥â™¥â™¥out of me...true story...Saw some puddles,thought that they just slow me down...tehn some weirdâ™¥â™¥â™¥â™¥â™¥Alien MOTHERFU**ER Xenomorph starts commin' out of them....Bambi will become a creepypasta and a nightmare,some weird dude with a knife started chasing me...oh and you know the Little Mermaid...well the mermaid isn't little,or cute...it will consume your freaking soul...STUFF YOU NEED:Loud headphonesGood monitorSense of humorSense of knowing that video games aren't realisticAnd a pack of underwear...Why?You'llâ™¥â™¥â™¥â™¥â™¥â™¥bricks!666/10 wouldâ™¥â™¥â™¥â™¥â™¥â™¥bricks again...(see what I did there :3)IGN APPROVED!",1,fear
59,60,Spooky's Jump Scare Mansion,2015.0,"love this game! its so adorable and cute, but scary at the same time! i even used it for a shout out series on my youtube channel! ;) https://www.youtube.com/watch?v=Vl0Iv3WPFQw its definitely worth a play ppl :)",1,happiness
60,61,Spooky's Jump Scare Mansion,2016.0,"I wouldn't necesarily say I recomend this game fully. The gameplay is very basic, progression from going room to room gets old, and it's not the most terrifying game to hardened horror fanatics. But, if you got some time to kill, it's a fun distraction in short bursts.The game is very emersive. The ambience is very well done, the sound design alone really makes you feel like you're trapped miles below ground in a endless maze. The humor is very entertaining and quirky, which is probably the strongest point of the game. The ""jumpscares"" in the name sake aren't the main point of horror. Instead, they're really kind of the joke of the game. When a real threat shows up, it actually doesn't resort to jumpscares. And the monsters are varried enough to keep it suspensful when you're locked in a chase.The only downside, once again, is that it can get old really fast. Basically you just walk room to room. Every now and then you'll read some notes that parody the ones in other cliche horror games. And the jumpscares get more and more sillier. But, sometimes it can feel like a real chore to play this game during long periods. And I have no real interest to go back and find out how to get the good ending, nor do I really want to spend any money for the DLC. But, all in all, it's kind of fun to switch on every now and then when I want something spooky, but not too spooky.",1,neutral
61,62,Spooky's Jump Scare Mansion,2017.0,"i really appreciate that this game is free. most of the amazing games i've played are super expensive, and the fact that this is free blows my mind. it has a lot of features and stuff ^-^",1,happiness
62,63,Spooky's Jump Scare Mansion,2015.0,"Have you ever got scared by cute things? No?Then you have to play this!!Well watch out because it'll be getting scarier and scarier after Room 100Things that you'll fear after playing this- Green ooze on the floor- Clicking noises behind you- Narrow & long hallway- Japanese schools (and Kyuubey obviously)- Cryaotic's face A backstabber (like some friends.. haha)- Oh dear god no! You'll never see the same way is it was before, dear (Pun intended)- McD (Probably it's a good thing xD) with 100% Beef and McNope!- Never run out of stamina- Sound of splashing waterIt's free! Why don't you try it?",1,fear
63,64,Spooky's Jump Scare Mansion,2016.0,This game may not be the most scariest but it does have a good way of jump scaring you like them cardboard cut outs O_O*The game is alot of fun to play and almost all of the 1000 rooms are in random orders you can play though the game again and come across different monsters at different times so it mixes things up on each play through.Their is a nice variety of monsters in the game and alot of them do different things to try and kill you.This game has a bit of a funny story to go along with all the spooks.The sounds in the game are very good even better with headphones.Overall this game is alot of fun and i think anyone who likes to play horror games should give this game a try i think you would enjoy it. The art style of the game is fits very well and i recommend using headphones it will make it even more fun.I would give this game a 9.5/10 or even 10/10 ,1,fun
64,65,Spooky's Jump Scare Mansion,2017.0,"It's a fun horror game with a neat concept. It looks cute at first, but if you keep playing for a while, you'll see it's not all that cute. I'm on level 700 and the game gave me some spooks. Would recommend for any one who likes horror games. It's also free :)",1,surprise
65,66,Spooky's Jump Scare Mansion,2015.0,"BeefSpooky's house of jumpscares is probably one of my favorite horror games. there's a ton of references to other horrorgamesi'm someone who's easily spooked, and my friends have most certainly enjoyed hearing my screams in panic when the cutest little squid pops up in my screen. i have also enjoyed the screams of a bunch of my friends in the same way. i recommend anyone to make a friend play this while at their house or screensharing during a call.Some of the enemies are actually more challenging than i had thought, and it took quite a while till i beat the final boss (i must say i'm not really a pro gamer though)and it's completely free ",1,fun
66,67,Spooky's Jump Scare Mansion,2015.0,"Early Access ReviewI keep rushing thinking I'm going to be dead for staying in a room for so long. For one room, I was supposed to check out the slimy thing that slows you down.Then the green man came for me. I nearly died.Great game. The graphics is charming in its own way, and the jumpscares are numerous. From cardboard flaps to 2D man, they will give you a scare. Don't be fooled by how cute it looks at first. Surprisingly, it gives you the horror.I would definitely play this some more. Truth is though, I'm easily scared. So I keep rushing to the nearest door. When I got to the PC part (Cat-DOS was it?), I didn't read everything because I thought by the time I do and exit the program, I'll be dead.I wish I had balls of steel.",1,fun
67,68,Spooky's Jump Scare Mansion,2015.0,"To start with, I would like to make two things perfectly clear. First, I hate jump scares. They live up to their name, and they scare me. Second, I don't really care for ""Lets Play"" videos. With that said, something about all the positive feedback this game has received made me want to play it. Hey, as a certain multi-holiday musical once told us ""Life's no fun without a good scare"". So I tried it, and was not disappointed. The jump scares were so good I Noped out after the second ""Specimen"". I then promptly pulled a Lets Play video, because I desperately wanted to see the rest of the game. Now, I plan on going back and facing my fears, because I want to play through the rest.This game blends cutesy artwork and characters with horror in an amazing way. Not to mention the obvious references and homages to other Horror games (and a few other fun references as well). It might not be very long, the graphics might not be cutting edge, but it will definitely keep you entertained for a while.",1,happiness
